id	name	kind
Curated-Gene-Sets-CPG::RIGGINS_TAMOXIFEN_RESISTANCE_DN	RIGGINS_TAMOXIFEN_RESISTANCE_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RIGGINS_TAMOXIFEN_RESISTANCE_UP	RIGGINS_TAMOXIFEN_RESISTANCE_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RIGGI_EWING_SARCOMA_PROGENITOR_DN	RIGGI_EWING_SARCOMA_PROGENITOR_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RIGGI_EWING_SARCOMA_PROGENITOR_UP	RIGGI_EWING_SARCOMA_PROGENITOR_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RIZKI_TUMOR_INVASIVENESS_2D_DN	RIZKI_TUMOR_INVASIVENESS_2D_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RIZKI_TUMOR_INVASIVENESS_2D_UP	RIZKI_TUMOR_INVASIVENESS_2D_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RIZKI_TUMOR_INVASIVENESS_3D_DN	RIZKI_TUMOR_INVASIVENESS_3D_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RIZKI_TUMOR_INVASIVENESS_3D_UP	RIZKI_TUMOR_INVASIVENESS_3D_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RIZ_ERYTHROID_DIFFERENTIATION	RIZ_ERYTHROID_DIFFERENTIATION	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RIZ_ERYTHROID_DIFFERENTIATION_12HR	RIZ_ERYTHROID_DIFFERENTIATION_12HR	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RIZ_ERYTHROID_DIFFERENTIATION_HBZ	RIZ_ERYTHROID_DIFFERENTIATION_HBZ	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RIZ_ERYTHROID_DIFFERENTIATION_HEMGN	RIZ_ERYTHROID_DIFFERENTIATION_HEMGN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODRIGUES_DCC_TARGETS_DN	RODRIGUES_DCC_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODRIGUES_NTN1_TARGETS_DN	RODRIGUES_NTN1_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODRIGUES_NTN1_TARGETS_UP	RODRIGUES_NTN1_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP	RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODRIGUES_THYROID_CARCINOMA_DN	RODRIGUES_THYROID_CARCINOMA_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN	RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP	RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODWELL_AGING_KIDNEY_DN	RODWELL_AGING_KIDNEY_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODWELL_AGING_KIDNEY_NO_BLOOD_DN	RODWELL_AGING_KIDNEY_NO_BLOOD_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODWELL_AGING_KIDNEY_NO_BLOOD_UP	RODWELL_AGING_KIDNEY_NO_BLOOD_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RODWELL_AGING_KIDNEY_UP	RODWELL_AGING_KIDNEY_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROESSLER_LIVER_CANCER_METASTASIS_DN	ROESSLER_LIVER_CANCER_METASTASIS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROESSLER_LIVER_CANCER_METASTASIS_UP	ROESSLER_LIVER_CANCER_METASTASIS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROME_INSULIN_TARGETS_IN_MUSCLE_DN	ROME_INSULIN_TARGETS_IN_MUSCLE_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROME_INSULIN_TARGETS_IN_MUSCLE_UP	ROME_INSULIN_TARGETS_IN_MUSCLE_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROPERO_HDAC2_TARGETS	ROPERO_HDAC2_TARGETS	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROSS_ACUTE_MYELOID_LEUKEMIA_CBF	ROSS_ACUTE_MYELOID_LEUKEMIA_CBF	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROSS_AML_OF_FAB_M7_TYPE	ROSS_AML_OF_FAB_M7_TYPE	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROSS_AML_WITH_AML1_ETO_FUSION	ROSS_AML_WITH_AML1_ETO_FUSION	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROSS_AML_WITH_CBFB_MYH11_FUSION	ROSS_AML_WITH_CBFB_MYH11_FUSION	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROSS_AML_WITH_MLL_FUSIONS	ROSS_AML_WITH_MLL_FUSIONS	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROSS_AML_WITH_PML_RARA_FUSION	ROSS_AML_WITH_PML_RARA_FUSION	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROSS_LEUKEMIA_WITH_MLL_FUSIONS	ROSS_LEUKEMIA_WITH_MLL_FUSIONS	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROVERSI_GLIOMA_COPY_NUMBER_DN	ROVERSI_GLIOMA_COPY_NUMBER_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROVERSI_GLIOMA_COPY_NUMBER_UP	ROVERSI_GLIOMA_COPY_NUMBER_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROVERSI_GLIOMA_LOH_REGIONS	ROVERSI_GLIOMA_LOH_REGIONS	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN	ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP	ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROY_WOUND_BLOOD_VESSEL_UP	ROY_WOUND_BLOOD_VESSEL_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::ROZANOV_MMP14_TARGETS_UP	ROZANOV_MMP14_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RUAN_RESPONSE_TO_TNF_DN	RUAN_RESPONSE_TO_TNF_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RUIZ_TNC_TARGETS_DN	RUIZ_TNC_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RUIZ_TNC_TARGETS_UP	RUIZ_TNC_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RUTELLA_RESPONSE_TO_HGF_DN	RUTELLA_RESPONSE_TO_HGF_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RUTELLA_RESPONSE_TO_HGF_UP	RUTELLA_RESPONSE_TO_HGF_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN	RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SABATES_COLORECTAL_ADENOMA_DN	SABATES_COLORECTAL_ADENOMA_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SABATES_COLORECTAL_ADENOMA_UP	SABATES_COLORECTAL_ADENOMA_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SAFFORD_T_LYMPHOCYTE_ANERGY	SAFFORD_T_LYMPHOCYTE_ANERGY	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SAGIV_CD24_TARGETS_DN	SAGIV_CD24_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP	SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN	SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP	SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN	SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SANA_RESPONSE_TO_IFNG_DN	SANA_RESPONSE_TO_IFNG_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SANA_RESPONSE_TO_IFNG_UP	SANA_RESPONSE_TO_IFNG_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SANA_TNF_SIGNALING_DN	SANA_TNF_SIGNALING_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SANA_TNF_SIGNALING_UP	SANA_TNF_SIGNALING_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SANSOM_APC_MYC_TARGETS	SANSOM_APC_MYC_TARGETS	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SANSOM_APC_TARGETS	SANSOM_APC_TARGETS	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SANSOM_APC_TARGETS_DN	SANSOM_APC_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SANSOM_APC_TARGETS_REQUIRE_MYC	SANSOM_APC_TARGETS_REQUIRE_MYC	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SANSOM_APC_TARGETS_UP	SANSOM_APC_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SANSOM_WNT_PATHWAY_REQUIRE_MYC	SANSOM_WNT_PATHWAY_REQUIRE_MYC	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SASAI_RESISTANCE_TO_NEOPLASTIC_TRANSFROMATION	SASAI_RESISTANCE_TO_NEOPLASTIC_TRANSFROMATION	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SASAKI_ADULT_T_CELL_LEUKEMIA	SASAKI_ADULT_T_CELL_LEUKEMIA	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SASSON_RESPONSE_TO_FORSKOLIN_DN	SASSON_RESPONSE_TO_FORSKOLIN_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SASSON_RESPONSE_TO_FORSKOLIN_UP	SASSON_RESPONSE_TO_FORSKOLIN_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SASSON_RESPONSE_TO_GONADOTROPHINS_DN	SASSON_RESPONSE_TO_GONADOTROPHINS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SASSON_RESPONSE_TO_GONADOTROPHINS_UP	SASSON_RESPONSE_TO_GONADOTROPHINS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER	SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1	SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN	SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP	SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN	SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_UP	SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_DN	SCHAEFFER_SOX9_TARGETS_IN_PROSTATE_DEVELOPMENT_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHEIDEREIT_IKK_INTERACTING_PROTEINS	SCHEIDEREIT_IKK_INTERACTING_PROTEINS	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHLESINGER_METHYLATED_DE_NOVO_IN_CANCER	SCHLESINGER_METHYLATED_DE_NOVO_IN_CANCER	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN	SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHLOSSER_SERUM_RESPONSE_AUGMENTED_BY_MYC	SCHLOSSER_SERUM_RESPONSE_AUGMENTED_BY_MYC	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHLOSSER_SERUM_RESPONSE_DN	SCHLOSSER_SERUM_RESPONSE_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHLOSSER_SERUM_RESPONSE_UP	SCHLOSSER_SERUM_RESPONSE_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHOEN_NFKB_SIGNALING	SCHOEN_NFKB_SIGNALING	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHRAETS_MLL_TARGETS_DN	SCHRAETS_MLL_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHRAETS_MLL_TARGETS_UP	SCHRAETS_MLL_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCHUHMACHER_MYC_TARGETS_UP	SCHUHMACHER_MYC_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SCIBETTA_KDM5B_TARGETS_DN	SCIBETTA_KDM5B_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SEIDEN_MET_SIGNALING	SEIDEN_MET_SIGNALING	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SEIDEN_ONCOGENESIS_BY_MET	SEIDEN_ONCOGENESIS_BY_MET	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SEKI_INFLAMMATORY_RESPONSE_LPS_UP	SEKI_INFLAMMATORY_RESPONSE_LPS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SEMENZA_HIF1_TARGETS	SEMENZA_HIF1_TARGETS	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENESE_HDAC1_AND_HDAC2_TARGETS_DN	SENESE_HDAC1_AND_HDAC2_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENESE_HDAC1_AND_HDAC2_TARGETS_UP	SENESE_HDAC1_AND_HDAC2_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENESE_HDAC1_TARGETS_DN	SENESE_HDAC1_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENESE_HDAC1_TARGETS_UP	SENESE_HDAC1_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENESE_HDAC2_TARGETS_DN	SENESE_HDAC2_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENESE_HDAC2_TARGETS_UP	SENESE_HDAC2_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENESE_HDAC3_TARGETS_DN	SENESE_HDAC3_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENESE_HDAC3_TARGETS_UP	SENESE_HDAC3_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENGUPTA_EBNA1_ANTICORRELATED	SENGUPTA_EBNA1_ANTICORRELATED	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SERVITJA_ISLET_HNF1A_TARGETS_DN	SERVITJA_ISLET_HNF1A_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SERVITJA_ISLET_HNF1A_TARGETS_UP	SERVITJA_ISLET_HNF1A_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SERVITJA_LIVER_HNF1A_TARGETS_DN	SERVITJA_LIVER_HNF1A_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SERVITJA_LIVER_HNF1A_TARGETS_UP	SERVITJA_LIVER_HNF1A_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SESTO_RESPONSE_TO_UV_C0	SESTO_RESPONSE_TO_UV_C0	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SESTO_RESPONSE_TO_UV_C1	SESTO_RESPONSE_TO_UV_C1	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SESTO_RESPONSE_TO_UV_C2	SESTO_RESPONSE_TO_UV_C2	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SESTO_RESPONSE_TO_UV_C5	SESTO_RESPONSE_TO_UV_C5	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SESTO_RESPONSE_TO_UV_C7	SESTO_RESPONSE_TO_UV_C7	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SESTO_RESPONSE_TO_UV_C8	SESTO_RESPONSE_TO_UV_C8	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_DN	SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_UP	SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM	SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A12	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A4	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHEN_SMARCA2_TARGETS_DN	SHEN_SMARCA2_TARGETS_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHEN_SMARCA2_TARGETS_UP	SHEN_SMARCA2_TARGETS_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHEPARD_BMYB_MORPHOLINO_DN	SHEPARD_BMYB_MORPHOLINO_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHEPARD_BMYB_MORPHOLINO_UP	SHEPARD_BMYB_MORPHOLINO_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHEPARD_BMYB_TARGETS	SHEPARD_BMYB_TARGETS	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHEPARD_CRUSH_AND_BURN_MUTANT_DN	SHEPARD_CRUSH_AND_BURN_MUTANT_DN	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHEPARD_CRUSH_AND_BURN_MUTANT_UP	SHEPARD_CRUSH_AND_BURN_MUTANT_UP	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM5	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHIN_B_CELL_LYMPHOMA_CLUSTER_2	SHIN_B_CELL_LYMPHOMA_CLUSTER_2	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHIN_B_CELL_LYMPHOMA_CLUSTER_3	SHIN_B_CELL_LYMPHOMA_CLUSTER_3	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHIN_B_CELL_LYMPHOMA_CLUSTER_7	SHIN_B_CELL_LYMPHOMA_CLUSTER_7	Curated-Gene-Sets-CPG
Curated-Gene-Sets-CPG::SHIN_B_CELL_LYMPHOMA_CLUSTER_8	SHIN_B_CELL_LYMPHOMA_CLUSTER_8	Curated-Gene-Sets-CPG
